id,post,reply,comment,time_comment,sentiment_results,sentiment,confidence,score,entity_post,entity_comment
60,Static fire test of Falcon 9 complete – targeting launch of SpaceX’s second dedicated rideshare mission Transporter 2 on Friday June 25,184,I have faith in Space X but Blue Origin Sucks You guys please don t antagonize the Feds Please no more launches unless FAA says ok We can t colonize Mars if the Feds are upset and won t let you launch,2021-06-22,"{'sentiment': '1 star', 'confidence': 0.6044711470603943, 'score': 1}",1 star,0.6044711470603943,1,"SpaceX,ORG|Falcon,ORG|second,ORDINAL","Mars,LOC|don,PERSON|FAA,ORG"
60,Static fire test of Falcon 9 complete – targeting launch of SpaceX’s second dedicated rideshare mission Transporter 2 on Friday June 25,184,,2021-06-22,"{'sentiment': '2 stars', 'confidence': 0.26056772470474243, 'score': 2}",2 stars,0.26056772470474243,2,"SpaceX,ORG|Falcon,ORG|second,ORDINAL",
60,Static fire test of Falcon 9 complete – targeting launch of SpaceX’s second dedicated rideshare mission Transporter 2 on Friday June 25,184,When is the Starlink launch,2021-06-22,"{'sentiment': '3 stars', 'confidence': 0.24927416443824768, 'score': 3}",3 stars,0.24927416443824768,3,"SpaceX,ORG|Falcon,ORG|second,ORDINAL","Starlink,ORG"
60,Static fire test of Falcon 9 complete – targeting launch of SpaceX’s second dedicated rideshare mission Transporter 2 on Friday June 25,184,This flight going to run the same southbound dogleg turn as the previous Transporter mission,2021-06-22,"{'sentiment': '5 stars', 'confidence': 0.34062108397483826, 'score': 5}",5 stars,0.34062108397483826,5,"SpaceX,ORG|Falcon,ORG|second,ORDINAL","Transporter,PERSON"
60,Static fire test of Falcon 9 complete – targeting launch of SpaceX’s second dedicated rideshare mission Transporter 2 on Friday June 25,184,🤙,2021-06-22,"{'sentiment': '5 stars', 'confidence': 0.30857792496681213, 'score': 5}",5 stars,0.30857792496681213,5,"SpaceX,ORG|Falcon,ORG|second,ORDINAL",
60,Static fire test of Falcon 9 complete – targeting launch of SpaceX’s second dedicated rideshare mission Transporter 2 on Friday June 25,184,When is the next SN launch,2021-06-22,"{'sentiment': '5 stars', 'confidence': 0.24721659719944, 'score': 5}",5 stars,0.24721659719944,5,"SpaceX,ORG|Falcon,ORG|second,ORDINAL","SN,ORG"
62,View from the droneship of Falcon 9’s landing,3831,It landed like Iron Man,2021-06-22,"{'sentiment': '1 star', 'confidence': 0.2909274101257324, 'score': 1}",1 star,0.2909274101257324,1,"Falcon 9’s,ORG","Iron Man,PERSON"
62,View from the droneship of Falcon 9’s landing,3831,Looks a little fast,2021-06-21,"{'sentiment': '4 stars', 'confidence': 0.41800662875175476, 'score': 4}",4 stars,0.41800662875175476,4,"Falcon 9’s,ORG",
62,View from the droneship of Falcon 9’s landing,3831,Wow 🤩 Amazing 🚀🥰,2021-06-21,"{'sentiment': '5 stars', 'confidence': 0.913223385810852, 'score': 5}",5 stars,0.913223385810852,5,"Falcon 9’s,ORG",
62,View from the droneship of Falcon 9’s landing,3831,View from the spaceship of landing to the moon SVT 🚀🚀🚀🚀🚀,2021-06-22,"{'sentiment': '4 stars', 'confidence': 0.395565003156662, 'score': 4}",4 stars,0.395565003156662,4,"Falcon 9’s,ORG","SVT,ORG"
62,View from the droneship of Falcon 9’s landing,3831,I guess Dogecoin is also landing,2021-06-21,"{'sentiment': '3 stars', 'confidence': 0.3577944040298462, 'score': 3}",3 stars,0.3577944040298462,3,"Falcon 9’s,ORG","Dogecoin,PERSON"
62,View from the droneship of Falcon 9’s landing,3831,Wen starship orbit,2021-06-21,"{'sentiment': '3 stars', 'confidence': 0.2898050546646118, 'score': 3}",3 stars,0.2898050546646118,3,"Falcon 9’s,ORG",
62,View from the droneship of Falcon 9’s landing,3831,What do you guys do to compensate for the waves I know some can be as high as 20 30 feet Asking for a friend,2021-06-21,"{'sentiment': '4 stars', 'confidence': 0.2758442461490631, 'score': 4}",4 stars,0.2758442461490631,4,"Falcon 9’s,ORG","as high as,PERCENT"
63,Falcon 9 s first stage returns to Earth and lands on the Just Read the Instructions droneship after launch of GPS III 5,1750,SMC Engineering is magic🚀👽,2021-06-21,"{'sentiment': '5 stars', 'confidence': 0.41454511880874634, 'score': 5}",5 stars,0.41454511880874634,5,"Falcon,ORG|GPS III,ORG|Earth,LOC","SMC Engineering,ORG"
63,Falcon 9 s first stage returns to Earth and lands on the Just Read the Instructions droneship after launch of GPS III 5,1750,SMC this is a work from team to the world,2021-06-24,"{'sentiment': '5 stars', 'confidence': 0.5314204096794128, 'score': 5}",5 stars,0.5314204096794128,5,"Falcon,ORG|GPS III,ORG|Earth,LOC","SMC,ORG"
63,Falcon 9 s first stage returns to Earth and lands on the Just Read the Instructions droneship after launch of GPS III 5,1750,SMC Amazing shot,2021-06-21,"{'sentiment': '5 stars', 'confidence': 0.757757306098938, 'score': 5}",5 stars,0.757757306098938,5,"Falcon,ORG|GPS III,ORG|Earth,LOC","SMC Amazing,ORG"
63,Falcon 9 s first stage returns to Earth and lands on the Just Read the Instructions droneship after launch of GPS III 5,1750,SMC Coming in at an incredible angle Landings never fail to amaze Congratulations space x on another successful mission,2021-06-21,"{'sentiment': '5 stars', 'confidence': 0.6626976132392883, 'score': 5}",5 stars,0.6626976132392883,5,"Falcon,ORG|GPS III,ORG|Earth,LOC",
63,Falcon 9 s first stage returns to Earth and lands on the Just Read the Instructions droneship after launch of GPS III 5,1750,SMC Stick to your eco friendly rockets Oh wait,2021-06-21,"{'sentiment': '5 stars', 'confidence': 0.25283700227737427, 'score': 5}",5 stars,0.25283700227737427,5,"Falcon,ORG|GPS III,ORG|Earth,LOC",
63,Falcon 9 s first stage returns to Earth and lands on the Just Read the Instructions droneship after launch of GPS III 5,1750,SMC Amazes me every time Musk and his Team at Space X NASA and everyone who works on it Inspire every kid wanting to know more about Space and Rockets Inspiration helps our future,2021-06-21,"{'sentiment': '5 stars', 'confidence': 0.7441020607948303, 'score': 5}",5 stars,0.7441020607948303,5,"Falcon,ORG|GPS III,ORG|Earth,LOC","NASA,ORG|Team at Space X,ORG|Musk,PERSON"
63,Falcon 9 s first stage returns to Earth and lands on the Just Read the Instructions droneship after launch of GPS III 5,1750,SMC Please tweet about doge We need you right now doge father,2021-06-21,"{'sentiment': '5 stars', 'confidence': 0.3613618016242981, 'score': 5}",5 stars,0.3613618016242981,5,"Falcon,ORG|GPS III,ORG|Earth,LOC","SMC,ORG"
63,Falcon 9 s first stage returns to Earth and lands on the Just Read the Instructions droneship after launch of GPS III 5,1750,SMC AWESOME,2021-06-21,"{'sentiment': '5 stars', 'confidence': 0.7550935745239258, 'score': 5}",5 stars,0.7550935745239258,5,"Falcon,ORG|GPS III,ORG|Earth,LOC","SMC,ORG"
63,Falcon 9 s first stage returns to Earth and lands on the Just Read the Instructions droneship after launch of GPS III 5,1750,SMC Better than sci fi movies,2021-06-21,"{'sentiment': '5 stars', 'confidence': 0.5056841969490051, 'score': 5}",5 stars,0.5056841969490051,5,"Falcon,ORG|GPS III,ORG|Earth,LOC","sci fi,ORG|SMC,ORG"
64,View from Falcon 9 s second stage Merlin Vacuum engine,540,Please reply iam interested in work your company 🥺🥺,2021-08-28,"{'sentiment': '5 stars', 'confidence': 0.2815500795841217, 'score': 5}",5 stars,0.2815500795841217,5,"Merlin Vacuum,ORG|Falcon 9 s,ORG|second,ORDINAL",
64,View from Falcon 9 s second stage Merlin Vacuum engine,540,Amazing view,2021-06-17,"{'sentiment': '5 stars', 'confidence': 0.7247858643531799, 'score': 5}",5 stars,0.7247858643531799,5,"Merlin Vacuum,ORG|Falcon 9 s,ORG|second,ORDINAL",
64,View from Falcon 9 s second stage Merlin Vacuum engine,540,,2021-06-17,"{'sentiment': '2 stars', 'confidence': 0.26056772470474243, 'score': 2}",2 stars,0.26056772470474243,2,"Merlin Vacuum,ORG|Falcon 9 s,ORG|second,ORDINAL",
64,View from Falcon 9 s second stage Merlin Vacuum engine,540,More space junk,2021-06-17,"{'sentiment': '1 star', 'confidence': 0.7891713976860046, 'score': 1}",1 star,0.7891713976860046,1,"Merlin Vacuum,ORG|Falcon 9 s,ORG|second,ORDINAL",
64,View from Falcon 9 s second stage Merlin Vacuum engine,540,“That’s here that’s home that’s us ” Absolutely lovely photo thank you for sharing,2021-06-17,"{'sentiment': '5 stars', 'confidence': 0.8263257145881653, 'score': 5}",5 stars,0.8263257145881653,5,"Merlin Vacuum,ORG|Falcon 9 s,ORG|second,ORDINAL",
64,View from Falcon 9 s second stage Merlin Vacuum engine,540,Great shot It would be neat if you left the launch webcasts running after payload deployment to downlink these views until second stage reentry No need for commentary just auto switch views until deorbit You can have the entire discography play on loop,2021-06-17,"{'sentiment': '4 stars', 'confidence': 0.36012953519821167, 'score': 4}",4 stars,0.36012953519821167,4,"Merlin Vacuum,ORG|Falcon 9 s,ORG|second,ORDINAL","second,ORDINAL"
64,View from Falcon 9 s second stage Merlin Vacuum engine,540,Second stage is rather too far from earth No 🤔,2021-06-17,"{'sentiment': '2 stars', 'confidence': 0.40614160895347595, 'score': 2}",2 stars,0.40614160895347595,2,"Merlin Vacuum,ORG|Falcon 9 s,ORG|second,ORDINAL","Second,ORDINAL"
64,View from Falcon 9 s second stage Merlin Vacuum engine,540,It does remind me about this incredible moment a little more then 3 years ago,2021-06-17,"{'sentiment': '4 stars', 'confidence': 0.4964767396450043, 'score': 4}",4 stars,0.4964767396450043,4,"Merlin Vacuum,ORG|Falcon 9 s,ORG|second,ORDINAL",
64,View from Falcon 9 s second stage Merlin Vacuum engine,540,Where did Big Bang take place What was there before Big Bang,2021-06-18,"{'sentiment': '1 star', 'confidence': 0.3099531829357147, 'score': 1}",1 star,0.3099531829357147,1,"Merlin Vacuum,ORG|Falcon 9 s,ORG|second,ORDINAL",
64,View from Falcon 9 s second stage Merlin Vacuum engine,540,Great 🎑,2021-06-18,"{'sentiment': '5 stars', 'confidence': 0.8034507036209106, 'score': 5}",5 stars,0.8034507036209106,5,"Merlin Vacuum,ORG|Falcon 9 s,ORG|second,ORDINAL",
65,Flight proven Falcon 9 launches GPS III 5 to orbit,1187,SMC Fantastic photographs 👏👏👏,2021-06-17,"{'sentiment': '5 stars', 'confidence': 0.7008726000785828, 'score': 5}",5 stars,0.7008726000785828,5,"Falcon 9,PRODUCT|GPS III,ORG","SMC Fantastic,ORG"
65,Flight proven Falcon 9 launches GPS III 5 to orbit,1187,SMC Come back and take doge to the moon,2021-06-17,"{'sentiment': '1 star', 'confidence': 0.28922486305236816, 'score': 1}",1 star,0.28922486305236816,1,"Falcon 9,PRODUCT|GPS III,ORG",
65,Flight proven Falcon 9 launches GPS III 5 to orbit,1187,SMC Cumrocket to the moon,2021-06-17,"{'sentiment': '5 stars', 'confidence': 0.27439355850219727, 'score': 5}",5 stars,0.27439355850219727,5,"Falcon 9,PRODUCT|GPS III,ORG",
65,Flight proven Falcon 9 launches GPS III 5 to orbit,1187,SMC The booster landing video was the best ever You could see the booster pitch to the left to line up with the landing barge Amazing,2021-06-17,"{'sentiment': '5 stars', 'confidence': 0.8178786039352417, 'score': 5}",5 stars,0.8178786039352417,5,"Falcon 9,PRODUCT|GPS III,ORG","Amazing,ORG|SMC,ORG"
65,Flight proven Falcon 9 launches GPS III 5 to orbit,1187,SMC Elon Musk can u pls advise your true follower s to not invest in any shit or meme coin most of them are lossing money may be u can save many,2021-06-17,"{'sentiment': '1 star', 'confidence': 0.65800940990448, 'score': 1}",1 star,0.65800940990448,1,"Falcon 9,PRODUCT|GPS III,ORG","SMC,ORG"
65,Flight proven Falcon 9 launches GPS III 5 to orbit,1187,SMC Hope it doesn’t crash like Bitcoin thanks to you,2021-06-17,"{'sentiment': '1 star', 'confidence': 0.3177716135978699, 'score': 1}",1 star,0.3177716135978699,1,"Falcon 9,PRODUCT|GPS III,ORG","SMC,ORG"
66,Deployment of GPS III 5 confirmed,1116,Sir Just go through a coin named It s a charity based token which will help needy animals As we know animals also have the right to live in this world So can u also be a part of this great initiative 😊😊,2021-06-20,"{'sentiment': '5 stars', 'confidence': 0.760962724685669, 'score': 5}",5 stars,0.760962724685669,5,,
66,Deployment of GPS III 5 confirmed,1116,Mission success,2021-06-17,"{'sentiment': '5 stars', 'confidence': 0.4055013358592987, 'score': 5}",5 stars,0.4055013358592987,5,,
66,Deployment of GPS III 5 confirmed,1116,,2021-06-17,"{'sentiment': '2 stars', 'confidence': 0.26056772470474243, 'score': 2}",2 stars,0.26056772470474243,2,,
66,Deployment of GPS III 5 confirmed,1116,SpaceX and just saved ALL Americans 52M in Tax money because of reliable reuse,2021-06-17,"{'sentiment': '5 stars', 'confidence': 0.42926692962646484, 'score': 5}",5 stars,0.42926692962646484,5,,"SpaceX,ORG|Americans,NORP"
66,Deployment of GPS III 5 confirmed,1116,thank you for basically taking all my investment in ETC X when u did what u did with bitcoin and tesla Was so close to having enough to be debt free and now I have nothing Thanks for screwing this family over,2021-06-17,"{'sentiment': '1 star', 'confidence': 0.7167535424232483, 'score': 1}",1 star,0.7167535424232483,1,,
66,Deployment of GPS III 5 confirmed,1116,Ratio,2021-06-17,"{'sentiment': '5 stars', 'confidence': 0.34452328085899353, 'score': 5}",5 stars,0.34452328085899353,5,,
66,Deployment of GPS III 5 confirmed,1116,Where are the aliens,2021-06-17,"{'sentiment': '1 star', 'confidence': 0.31059128046035767, 'score': 1}",1 star,0.31059128046035767,1,,
66,Deployment of GPS III 5 confirmed,1116,Flawless victory 🚀,2021-06-17,"{'sentiment': '5 stars', 'confidence': 0.5940278172492981, 'score': 5}",5 stars,0.5940278172492981,5,,
67,Falcon 9’s first stage has landed on the Just Read the Instructions droneship completing this booster’s second GPS III flight,2309,Where is the doge coin,2021-06-17,"{'sentiment': '1 star', 'confidence': 0.2898866534233093, 'score': 1}",1 star,0.2898866534233093,1,"first,ORDINAL|GPS III,ORG|second,ORDINAL|Falcon 9’s,ORG",
67,Falcon 9’s first stage has landed on the Just Read the Instructions droneship completing this booster’s second GPS III flight,2309,Cant believe the camera didn’t go out Amazing shot,2021-06-17,"{'sentiment': '1 star', 'confidence': 0.279813289642334, 'score': 1}",1 star,0.279813289642334,1,"first,ORDINAL|GPS III,ORG|second,ORDINAL|Falcon 9’s,ORG",
67,Falcon 9’s first stage has landed on the Just Read the Instructions droneship completing this booster’s second GPS III flight,2309,No video interruption during landing,2021-06-17,"{'sentiment': '1 star', 'confidence': 0.34041690826416016, 'score': 1}",1 star,0.34041690826416016,1,"first,ORDINAL|GPS III,ORG|second,ORDINAL|Falcon 9’s,ORG",
67,Falcon 9’s first stage has landed on the Just Read the Instructions droneship completing this booster’s second GPS III flight,2309,Dogeeeeeeeee,2021-06-18,"{'sentiment': '3 stars', 'confidence': 0.2825038433074951, 'score': 3}",3 stars,0.2825038433074951,3,"first,ORDINAL|GPS III,ORG|second,ORDINAL|Falcon 9’s,ORG","Dogeeeeeeeee,ORG"
67,Falcon 9’s first stage has landed on the Just Read the Instructions droneship completing this booster’s second GPS III flight,2309,🎞 Cinemas don t like Netflix 📕 Bookstores don t like Amazon 🛏 Hotels don t like Airbnb 🚕 Taxis don t like Uber 🏦 Banks don t like Cryptocurrencies Innovation is not always liked ADA,2021-06-20,"{'sentiment': '2 stars', 'confidence': 0.44979429244995117, 'score': 2}",2 stars,0.44979429244995117,2,"first,ORDINAL|GPS III,ORG|second,ORDINAL|Falcon 9’s,ORG","Netflix,ORG|ADA,ORG|Amazon,ORG|Cryptocurrencies Innovation,ORG|Airbnb,ORG|don,PERSON"
67,Falcon 9’s first stage has landed on the Just Read the Instructions droneship completing this booster’s second GPS III flight,2309,SpaceX is Really Awesome ✋,2021-06-18,"{'sentiment': '5 stars', 'confidence': 0.862511396408081, 'score': 5}",5 stars,0.862511396408081,5,"first,ORDINAL|GPS III,ORG|second,ORDINAL|Falcon 9’s,ORG","Really Awesome,PERSON|SpaceX,ORG"
